ts_start,ts_end,nodeid,iccid,total_measurement_duration,dl_test_duration,imsimccmnc,nwmccmnc,cid_changes,enodebid_changes,devicemode_changes,devicesubmode_changes,rsrp_changes,rssi_changes,lac_changes,min_rsrp,max_rsrp,median_rsrp,min_rssi,max_rssi,median_rssi,hour_of_day,day_of_week,res_dl_kbps
1516744871,1516744898,228,8947080037000370261,27,10.404477834701538,24202,24202,0,0,0,0,0,1,0,-88,-88,-88.0,-63,-61,-62.0,22,1,19872.573048583377
1514757674,1514757701,228,8947080037000370261,27,10.331613779067993,24202,24202,0,0,0,0,0,1,0,-99,-99,-99.0,-72,-68,-70.0,22,6,24432.104352572165
1516248069,1516248095,228,8947080037000370261,26,10.562770128250122,24202,24202,0,0,0,0,0,1,0,-94,-94,-94.0,-65,-62,-63.5,4,3,19363.899217196227
1517569265,1517569292,228,8947080037000370261,27,10.876707077026367,24202,24202,0,0,0,0,1,1,0,-90,-89,-89.5,-62,-58,-60.0,11,4,25130.026146763455
1516593670,1516593696,228,8947080037000370261,26,10.135444164276123,24202,24202,0,0,0,0,0,1,0,-87,-87,-87.0,-61,-57,-57.0,4,0,28587.34052764897
1499386636,1499386664,228,8947080037000370261,28,11.06414794921875,24202,24202,0,0,0,0,0,1,0,-96,-96,-96.0,-72,-69,-69.0,0,4,19402.657454
1499321962,1499322001,228,8947080037000370261,39,13.129833459854126,24202,24202,0,0,0,0,0,3,0,,,,-96,-94,-95.0,6,3,6879.37616
1499408236,1499408263,228,8947080037000370261,27,10.573291063308716,24202,24202,0,0,0,0,1,3,0,-97,-94,-97.0,-73,-66,-70.0,6,4,15652.494725
1503317774,1503317801,228,8947080037000370261,27,10.428095579147339,24202,24202,0,0,0,0,0,1,0,-97,-97,-97.0,-73,-70,-71.5,12,0,7285.719129
1500855442,1500855499,228,8947080037000370261,57,15.483461380004883,24202,24202,0,0,0,0,0,1,0,-98,-98,-98.0,-74,-72,-72.0,0,0,19982.802951
1520053333,1520053359,228,8947080037000370261,26,10.184845924377441,24202,24202,0,0,0,0,0,1,0,-97,-97,-97.0,-68,-65,-65.0,5,5,22319.49638444084
1503425776,1503425807,228,8947080037000370261,31,11.640702962875366,24202,24202,0,0,0,0,0,0,0,-97,-97,-97.0,-70,-70,-70.0,18,1,10162.784123
1516615267,1516615294,228,8947080037000370261,27,10.817495346069336,24202,24202,0,0,0,0,1,2,0,-88,-87,-88.0,-62,-58,-59.5,10,0,21119.10247928909
1514441769,1514441813,228,8947080037000370261,44,11.967350006103516,24202,24202,0,0,0,0,2,3,0,-93,-91,-92.5,-64,-59,-62.0,6,3,4839.357718583809
1516140069,1516140102,228,8947080037000370261,33,11.983910322189331,24202,24202,0,0,0,0,1,1,0,-105,-104,-104.5,-79,-76,-77.5,22,1,6091.156450823118
1516766472,1516766497,228,8947080037000370261,25,10.332173109054565,24202,24202,0,0,0,0,0,1,0,-89,-89,-89.0,-66,-62,-64.0,4,2,19150.49840568026
1516680069,1516680095,228,8947080037000370261,26,10.33437442779541,24202,24202,0,0,0,0,0,1,0,-87,-87,-87.0,-64,-60,-62.0,4,1,17990.90690116138
1503101778,1503101804,228,8947080037000370261,26,10.707569360733032,24202,24202,0,0,0,0,2,1,0,-85,-84,-84.0,-58,-55,-55.0,0,5,45378.791877
1500574635,1500574663,228,8947080037000370261,28,11.93875002861023,24202,24202,0,0,0,0,1,1,0,-92,-91,-91.5,-69,-66,-67.5,18,3,27948.091198
1503404176,1503404205,228,8947080037000370261,29,11.526737689971924,24202,24202,0,0,0,0,0,0,0,-96,-96,-96.0,-69,-69,-69.0,12,1,9229.692056
1517047274,1517047310,228,8947080037000370261,36,10.225582361221313,24202,24202,0,0,0,0,0,1,0,-111,-111,-111.0,-87,-84,-84.0,10,5,21838.829173402068
1516960870,1516960897,228,8947080037000370261,27,10.310349225997925,24202,24202,0,0,0,0,0,0,0,-87,-87,-87.0,-61,-61,-61.0,10,4,19476.77343234342
1502712976,1502713019,228,8947080037000370261,43,10.42868947982788,24202,24202,0,0,0,0,1,0,0,-106,-105,-105.5,-78,-78,-78.0,12,0,11732.931156
1516572070,1516572095,228,8947080037000370261,25,10.188532590866089,24202,24202,0,0,0,0,0,1,0,-86,-86,-86.0,-60,-56,-58.0,22,6,21084.442929943518
1503490576,1503490610,228,8947080037000370261,34,13.302597284317017,24202,24202,0,0,0,0,1,1,0,-97,-95,-97.0,-72,-70,-72.0,12,2,20230.431375
1516809675,1516809705,228,8947080037000370261,30,13.956689357757568,24202,24202,0,0,0,0,0,1,0,-86,-86,-86.0,-61,-58,-58.0,16,2,14489.124924304408
1516334477,1516334503,228,8947080037000370261,26,10.591919660568237,24202,24202,0,0,0,0,0,1,0,-83,-83,-83.0,-57,-53,-55.0,4,4,41739.36590222071
1501719379,1501719418,228,8947080037000370261,39,10.63205361366272,24202,24202,0,0,0,0,0,0,0,-111,-111,-111.0,-79,-79,-79.0,0,3,20127.47399
1516917673,1516917717,228,8947080037000370261,44,11.108884811401367,24202,24202,0,0,0,0,1,1,0,-99,-98,-98.0,-73,-71,-73.0,22,3,7451.458354716124
1516377673,1516377699,228,8947080037000370261,26,10.288260221481323,24202,24202,0,0,0,0,0,2,0,-92,-92,-92.0,-65,-59,-61.0,16,4,18703.846358153325
1516420873,1516420914,228,8947080037000370261,41,10.202443599700928,24202,24202,0,0,0,0,0,1,0,-108,-108,-108.0,-85,-81,-83.0,4,5,29419.117595457144
1515902476,1515902501,228,8947080037000370261,25,10.237177610397339,24202,24202,0,0,0,0,0,1,0,-79,-79,-79.0,-56,-52,-56.0,4,6,40136.330246887475
1517025675,1517025708,228,8947080037000370261,33,10.23330020904541,24202,24202,0,0,0,0,0,1,0,-111,-111,-111.0,-88,-84,-86.0,4,5,26115.778501056822
1516982476,1516982502,228,8947080037000370261,26,11.076279163360596,24202,24202,0,0,0,0,1,1,0,-88,-87,-88.0,-61,-58,-58.0,16,4,44233.29779287524
1516269670,1516269695,228,8947080037000370261,25,10.17800760269165,24202,24202,0,0,0,0,0,1,0,-93,-93,-93.0,-67,-63,-63.0,10,3,32606.587845541235
1503533775,1503533801,228,8947080037000370261,26,10.23443865776062,24202,24202,0,0,0,0,0,1,0,-87,-87,-87.0,-61,-57,-61.0,0,3,37180.631733
1516312870,1516312896,228,8947080037000370261,26,10.225589752197266,24202,24202,0,0,0,0,2,2,0,-90,-82,-84.0,-65,-60,-63.0,22,3,20665.959404122645
1516788070,1516788096,228,8947080037000370261,26,10.350999593734741,24202,24202,0,0,0,0,0,1,0,-86,-86,-86.0,-63,-60,-60.0,10,2,19782.785941273945
1516075269,1516075295,228,8947080037000370261,26,10.192820072174072,24202,24202,0,0,0,0,0,1,0,-97,-97,-97.0,-71,-67,-71.0,4,1,22172.78238652292
1501546641,1501546674,228,8947080037000370261,33,13.599106550216675,24202,24202,0,0,0,0,1,0,0,-110,-109,-109.0,-81,-81,-81.0,0,1,10240.661011
1503252976,1503253003,228,8947080037000370261,27,10.701955795288086,24202,24202,0,0,0,0,0,1,0,-94,-94,-94.0,-66,-64,-65.0,18,6,25272.120994
1503209776,1503209804,228,8947080037000370261,28,12.270538806915283,24202,24202,0,0,0,0,1,1,0,-101,-100,-100.0,-73,-69,-69.0,6,6,20601.78469
1503468976,1503469004,228,8947080037000370261,28,11.59842038154602,24202,24202,0,0,0,0,1,1,0,-96,-95,-95.5,-71,-69,-70.0,6,2,21883.010085
1502734575,1502734604,228,8947080037000370261,29,10.31234073638916,24202,24202,0,0,0,0,0,1,0,-101,-101,-101.0,-77,-74,-75.5,18,0,21044.167178
1516442472,1516442504,228,8947080037000370261,32,10.196181535720825,24202,24202,0,0,0,0,1,0,0,-109,-108,-108.5,-81,-81,-81.0,10,5,28453.345077384718
1502669776,1502669807,228,8947080037000370261,31,10.371328592300415,24202,24202,0,0,0,0,0,0,0,-108,-108,-108.0,-80,-80,-80.0,0,0,9429.694886
1499257164,1499257204,228,8947080037000370261,40,13.650061845779419,24202,24202,0,0,0,0,0,3,0,,,,-96,-92,-94.0,12,2,6306.546086
1516464068,1516464104,228,8947080037000370261,36,10.598113536834717,24202,24202,0,0,0,0,0,1,0,-111,-111,-111.0,-85,-83,-84.0,16,5,32527.74362120895
1516183271,1516183297,228,8947080037000370261,26,10.131600856781006,24202,24202,0,0,0,0,0,1,0,-78,-78,-78.0,-54,-52,-52.0,10,2,36358.622219296005
1500639435,1500639464,228,8947080037000370261,29,13.107612371444702,24202,24202,0,0,0,0,0,1,0,-93,-93,-93.0,-68,-66,-67.0,12,4,13975.597994
1500229044,1500229088,228,8947080037000370261,44,10.452073574066162,24202,24202,0,0,0,0,0,0,0,-103,-103,-103.0,-72,-72,-72.0,18,6,32015.970625
1500250635,1500250662,228,8947080037000370261,27,10.913815259933472,24202,24202,0,0,0,0,0,1,0,-103,-103,-103.0,-76,-72,-74.0,0,0,40734.447026
1516528869,1516528906,228,8947080037000370261,37,10.396763801574707,24202,24202,0,0,0,0,0,1,0,-109,-109,-109.0,-86,-82,-82.0,10,6,35452.023688919595
1499300370,1499300420,228,8947080037000370261,50,13.075256824493408,24202,24202,0,0,0,0,0,0,0,,,,-95,-95,-95.0,0,3,8360.999559
1515967271,1515967297,228,8947080037000370261,26,10.45060682296753,24202,24202,0,0,0,0,0,0,0,-92,-92,-92.0,-62,-62,-62.0,22,6,17204.392098023236
1516831269,1516831296,228,8947080037000370261,27,10.601561546325684,24202,24202,0,0,0,0,0,1,0,-86,-86,-86.0,-61,-58,-58.0,22,2,12225.669910759767
1517090467,1517090493,228,8947080037000370261,26,10.231313705444336,24202,24202,0,0,0,0,0,1,0,-74,-74,-74.0,-51,-47,-51.0,22,5,33071.690025595206
1500941969,1500942002,228,8947080037000370261,33,11.214982509613037,24202,24202,0,0,0,0,0,0,0,-100,-100,-100.0,-73,-73,-73.0,0,1,36059.570493
1500272266,1500272297,228,8947080037000370261,31,10.588701963424683,24202,24202,0,0,0,0,0,1,0,-84,-84,-84.0,-58,-56,-57.0,6,0,11557.825464
1502756177,1502756206,228,8947080037000370261,29,10.465093612670898,24202,24202,0,0,0,0,0,1,0,-108,-108,-108.0,-82,-80,-81.0,0,1,13116.670364
1516334525,1516334554,254,89470000160204126347,29,11.410611867904663,24201,24201,0,0,0,0,0,0,0,-90,-90,-90.0,-63,-63,-63.0,4,4,15809.64054361696
1520096571,1520096597,254,89470000160204126347,26,10.773799896240234,24201,24201,0,0,0,0,0,0,0,-92,-92,-92.0,-62,-62,-62.0,17,5,45045.12985706637
1516161714,1516161745,254,89470000160204126347,31,11.290687799453735,24201,24201,0,0,0,0,0,0,0,-113,-113,-113.0,-79,-79,-79.0,4,2,13778.699893506435
1500013116,1500013143,254,89470000160204126347,27,10.230963468551636,24201,24201,0,0,0,0,0,2,0,-97,-97,-97.0,-71,-69,-71.0,6,4,17412.669335
1502907378,1502907405,254,89470000160204126347,27,10.84538221359253,24201,24201,0,0,0,0,0,0,0,-85,-85,-85.0,-59,-59,-59.0,18,2,6927.229877
1500250682,1500250742,254,89470000160204126347,60,13.906293869018555,24201,24201,0,0,0,0,0,0,0,-105,-105,-105.0,-76,-76,-76.0,0,0,7042.99978
1501827424,1501827458,254,89470000160204126347,34,13.129025936126709,24201,24201,0,0,0,0,0,0,0,-88,-88,-88.0,-61,-61,-61.0,6,4,6545.573787
1502021861,1502021913,254,89470000160204126347,52,12.95922040939331,24201,24201,1,0,0,0,2,2,0,-99,-97,-98.0,-73,-69,-73.0,12,6,25402.571218
1501957046,1501957097,254,89470000160204126347,51,13.962930679321289,24201,24201,0,0,0,0,1,2,0,-107,-106,-106.0,-78,-76,-78.0,18,5,6332.331919
1499905108,1499905134,254,89470000160204126347,26,10.127270698547363,24201,24201,0,0,0,0,0,0,0,-72,-72,-72.0,-45,-45,-45.0,0,3,17858.581235
1500272287,1500272320,254,89470000160204126347,33,11.600197076797485,24201,24201,0,0,0,0,0,3,0,,,,-91,-85,-87.5,6,0,17019.216458
1499926690,1499926716,254,89470000160204126347,26,10.129427194595337,24201,24201,0,0,0,0,0,1,0,-73,-73,-73.0,-50,-48,-50.0,6,3,18482.244485
1504260184,1504260209,254,89470000160204126347,25,10.173485517501831,24201,24201,0,0,0,0,0,2,0,-95,-95,-95.0,-68,-64,-67.0,10,4,20137.38784
1514355412,1514355443,254,89470000160204126347,31,13.093722820281982,24201,24201,0,0,0,0,0,0,0,-88,-88,-88.0,-61,-61,-61.0,6,2,12505.833608251578
1500164286,1500164343,254,89470000160204126347,57,12.87121868133545,24201,24201,0,0,0,0,1,1,0,-105,-104,-104.0,-78,-75,-78.0,0,6,6840.225698
1503469024,1503469056,254,89470000160204126347,32,13.932479858398438,24201,24201,0,0,0,0,0,0,0,-78,-78,-78.0,-51,-51,-51.0,6,2,2407.317611
1502777824,1502777850,254,89470000160204126347,26,10.250152587890625,24201,24201,0,0,0,0,0,1,0,-90,-90,-90.0,-64,-62,-63.0,6,1,17450.35894
1503425829,1503425856,254,89470000160204126347,27,11.539011001586914,24201,24201,0,0,0,0,0,1,0,-90,-90,-90.0,-63,-60,-60.0,18,1,22098.119233
1515988914,1515988941,254,89470000160204126347,27,11.497424602508545,24201,24201,0,0,0,0,0,0,0,-107,-107,-107.0,-75,-75,-75.0,4,0,19737.71844683312
1503447430,1503447457,254,89470000160204126347,27,11.544838428497314,24201,24201,0,0,0,0,0,1,0,-78,-78,-78.0,-55,-51,-51.0,0,2,29216.010482
1516032125,1516032155,254,89470000160204126347,30,12.167747735977173,24201,24201,0,0,0,0,0,0,0,-106,-106,-106.0,-75,-75,-75.0,16,0,16501.760928808213
1514757716,1514757741,254,89470000160204126347,25,10.329739809036255,24201,24201,0,0,0,0,1,1,0,-86,-85,-85.5,-59,-57,-58.0,22,6,82097.99440280079
1502605028,1502605054,254,89470000160204126347,26,10.252157211303711,24201,24201,0,0,0,0,1,1,0,-99,-98,-98.5,-72,-70,-71.0,6,6,17334.652548
1516464125,1516464153,254,89470000160204126347,28,11.956449508666992,24201,24201,0,0,0,0,1,1,0,-106,-105,-105.5,-77,-73,-75.0,16,5,22225.668938484458
1520074974,1520075000,254,89470000160204126347,26,10.920902967453003,24201,24201,0,0,0,0,0,1,0,-92,-92,-92.0,-65,-61,-63.0,11,5,29284.461500625584
1500034691,1500034717,254,89470000160204126347,26,10.23491644859314,24201,24201,0,0,0,0,0,0,0,-98,-98,-98.0,-71,-71,-71.0,12,4,15049.528976
1516939320,1516939346,254,89470000160204126347,26,10.174936771392822,24201,24201,0,0,0,0,1,2,0,-95,-94,-94.0,-68,-65,-66.0,4,4,31260.958928682794
1516420926,1516420953,254,89470000160204126347,27,10.702571868896484,24201,24201,0,0,0,0,0,1,0,-90,-90,-90.0,-65,-63,-64.0,4,5,17509.141030663042
1517612509,1517612535,254,89470000160204126347,26,10.75830340385437,24201,24201,0,0,0,0,0,0,0,-93,-93,-93.0,-62,-62,-62.0,23,4,28570.78538981936
1502756232,1502756257,254,89470000160204126347,25,10.11295199394226,24201,24201,0,0,0,0,0,0,0,-87,-87,-87.0,-57,-57,-57.0,0,1,19462.793598
1500445088,1500445124,254,89470000160204126347,36,11.562288522720337,24201,24201,0,0,0,0,0,1,0,,,,-88,-85,-88.0,6,2,13127.47811
1517547723,1517547748,254,89470000160204126347,25,10.117253303527832,24201,24201,0,0,0,0,0,0,0,-93,-93,-93.0,-62,-62,-62.0,5,4,42765.15654673036
1504476199,1504476226,254,89470000160204126347,27,10.244687795639038,24201,24201,0,0,0,0,0,0,0,-95,-95,-95.0,-65,-65,-65.0,22,6,12761.651673
1501741018,1501741069,254,89470000160204126347,51,13.086028814315796,24201,24201,0,0,0,0,0,1,0,-91,-91,-91.0,-67,-64,-67.0,6,3,12168.899945
1517047316,1517047343,254,89470000160204126347,27,10.685128450393677,24201,24201,0,0,0,0,0,0,0,-97,-97,-97.0,-67,-67,-67.0,10,5,29642.1256349722
1500099486,1500099512,254,89470000160204126347,26,10.1925790309906,24201,24201,0,0,0,0,0,0,0,-96,-96,-96.0,-66,-66,-66.0,6,5,18059.89401
1501654622,1501654650,254,89470000160204126347,28,11.394196033477783,24201,24201,0,0,0,0,2,1,0,-96,-95,-95.0,-68,-64,-64.0,6,2,29744.85362
1502453821,1502453850,254,89470000160204126347,29,12.286060094833374,24201,24201,0,0,0,0,0,0,0,-107,-107,-107.0,-76,-76,-76.0,12,4,17431.220778
1502561825,1502561859,254,89470000160204126347,34,13.379228830337524,24201,24201,0,0,0,0,0,2,0,-87,-87,-87.0,-62,-58,-59.0,18,5,6683.621134
1502626628,1502626655,254,89470000160204126347,27,10.307803630828857,24201,24201,0,0,0,0,0,1,0,-99,-99,-99.0,-72,-69,-70.5,12,6,10525.350686
1502669832,1502669857,254,89470000160204126347,25,10.23110556602478,24201,24201,0,0,0,0,0,2,0,-95,-95,-95.0,-69,-65,-69.0,0,0,18419.693171
1502281052,1502281079,254,89470000160204126347,27,10.895166158676147,24201,24201,0,0,0,0,2,1,0,-94,-93,-94.0,-67,-63,-63.0,12,2,33877.16999
1500985183,1500985216,254,89470000160204126347,33,11.025089979171753,24201,24201,1,0,0,0,1,1,0,-104,-95,-104.0,-69,-67,-69.0,12,1,19897.361463
1502648226,1502648253,254,89470000160204126347,27,10.311726331710815,24201,24201,0,0,0,0,0,0,0,-99,-99,-99.0,-68,-68,-68.0,18,6,14757.956318
1515967327,1515967354,254,89470000160204126347,27,10.235275745391846,24201,24201,0,0,0,0,1,0,0,-107,-106,-106.5,-75,-75,-75.0,22,6,11592.908585382185
1502734626,1502734652,254,89470000160204126347,26,10.323161363601685,24201,24201,0,0,0,0,0,1,0,-87,-87,-87.0,-59,-57,-58.0,18,0,13185.785521
1502583426,1502583454,254,89470000160204126347,28,10.485771417617798,24201,24201,0,0,0,0,0,2,0,-99,-99,-99.0,-71,-67,-69.0,0,6,11039.142827
1502972220,1502972246,254,89470000160204126347,26,10.18911623954773,24201,24201,0,0,0,0,0,0,0,-86,-86,-86.0,-59,-59,-59.0,12,3,12365.204358
1501330740,1501330777,254,89470000160204126347,37,13.644387483596802,24201,24201,1,0,0,0,0,3,0,,,,-97,-89,-96.0,12,5,9490.472211
1502713019,1502713046,254,89470000160204126347,27,10.3597571849823,24201,24201,0,0,0,0,0,1,0,-95,-95,-95.0,-69,-65,-69.0,12,0,14688.23831
1503533829,1503533856,254,89470000160204126347,27,11.143473863601685,24201,24201,0,0,0,0,0,1,0,-92,-92,-92.0,-65,-62,-63.5,0,3,69140.080245
1503490628,1503490655,254,89470000160204126347,27,10.858161687850952,24201,24201,0,0,0,0,0,1,0,-91,-91,-91.0,-65,-61,-63.0,12,2,47354.006441
1516982515,1516982544,254,89470000160204126347,29,12.00735092163086,24201,24201,0,0,0,0,0,2,0,-80,-80,-80.0,-54,-52,-52.0,16,4,14605.895356860012
1504389789,1504389814,254,89470000160204126347,25,10.22309684753418,24201,24201,0,0,0,0,0,1,0,-94,-94,-94.0,-68,-64,-66.0,22,5,18054.256876
1499991504,1499991531,254,89470000160204126347,27,10.176207780838013,24201,24201,0,0,0,0,0,1,0,-98,-98,-98.0,-71,-69,-71.0,0,4,18590.526274
1516183325,1516183365,254,89470000160204126347,40,14.280138969421387,24201,24201,0,0,0,0,1,1,0,-107,-105,-106.0,-80,-76,-78.0,10,2,2750.814692581166
1516615319,1516615356,254,89470000160204126347,37,14.987454414367676,24201,24201,1,0,0,0,2,3,0,-107,-92,-107.0,-79,-67,-74.0,10,0,4948.1000688444465
1516010518,1516010544,254,89470000160204126347,26,10.467133522033691,24201,24201,0,0,0,0,1,0,0,-106,-105,-105.5,-75,-75,-75.0,10,0,23764.334592343348
1501784228,1501784281,254,89470000160204126347,53,13.507387399673462,24201,24201,0,0,0,0,0,1,0,-116,-116,-116.0,-83,-81,-82.0,18,3,8432.250363
1499861883,1499861909,254,89470000160204126347,26,10.245624542236328,24201,24201,0,0,0,0,0,0,0,-88,-88,-88.0,-61,-61,-61.0,12,2,11836.140943
1502842636,1502842661,254,89470000160204126347,25,10.178167819976807,24201,24201,0,0,0,0,0,1,0,-83,-83,-83.0,-57,-53,-55.0,0,2,19714.204482
1502799428,1502799454,254,89470000160204126347,26,10.36229419708252,24201,24201,0,0,0,0,0,0,0,-87,-87,-87.0,-57,-57,-57.0,12,1,11296.43047
1500185894,1500185932,254,89470000160204126347,38,12.851304054260254,24201,24201,0,0,0,0,0,2,0,,,,-93,-90,-93.0,6,6,13740.866702
1504281796,1504281821,254,89470000160204126347,25,10.11796498298645,24201,24201,0,0,0,0,0,1,0,-95,-95,-95.0,-69,-65,-69.0,16,4,19067.392403
1503598629,1503598660,254,89470000160204126347,31,13.624016761779785,24201,24201,0,0,0,0,0,1,0,-92,-92,-92.0,-65,-62,-62.0,18,3,12315.418686
1516485719,1516485753,254,89470000160204126347,34,11.061439275741577,24201,24201,0,0,0,0,0,0,0,-92,-92,-92.0,-64,-64,-64.0,22,5,12318.549504295197
1514441834,1514441861,254,89470000160204126347,27,11.330316305160522,24201,24201,1,0,0,0,2,0,0,-111,-107,-109.5,-77,-77,-77.0,6,3,19803.798654142538
1516528917,1516528946,254,89470000160204126347,29,12.402473211288452,24201,24201,0,0,0,0,0,0,0,-92,-92,-92.0,-65,-65,-65.0,10,6,8979.53424749636
1499948314,1499948341,254,89470000160204126347,27,10.216368198394775,24201,24201,0,0,0,0,0,1,0,-97,-97,-97.0,-70,-67,-70.0,12,3,11848.289436
1516593729,1516593773,254,89470000160204126347,44,11.722646474838257,24201,24201,0,0,0,0,0,0,0,-95,-95,-95.0,-67,-67,-67.0,4,0,14799.503101149203
1500812368,1500812406,254,89470000160204126347,38,12.164440870285034,24201,24201,0,0,0,0,0,3,0,,,,-88,-78,-86.0,12,6,9170.736971
1503577022,1503577049,254,89470000160204126347,27,11.118003606796265,24201,24201,0,0,0,0,0,0,0,-92,-92,-92.0,-62,-62,-62.0,12,3,29663.960232
1517068919,1517068947,254,89470000160204126347,28,12.147010087966919,24201,24201,0,0,0,0,0,1,0,-97,-97,-97.0,-70,-67,-67.0,16,5,23941.062975940156
1516356118,1516356145,254,89470000160204126347,27,10.919189453125,24201,24201,0,0,0,0,1,1,0,-108,-107,-107.5,-77,-75,-76.0,10,4,18794.216866898587
1503404222,1503404250,254,89470000160204126347,28,11.32735562324524,24201,24201,0,0,0,0,2,1,0,-91,-90,-90.5,-62,-60,-60.0,12,1,52924.631029
1501913824,1501913853,254,89470000160204126347,29,12.047540426254272,24201,24201,0,0,0,0,0,0,0,-83,-83,-83.0,-56,-56,-56.0,6,5,17816.206114
1502864246,1502864274,254,89470000160204126347,28,11.255368947982788,24201,24201,0,0,0,0,1,0,0,-69,-68,-68.0,-44,-44,-44.0,6,2,10081.015123
1516377726,1516377757,254,89470000160204126347,31,11.407753467559814,24201,24201,0,0,0,0,1,0,0,-109,-108,-108.5,-75,-75,-75.0,16,4,14481.479231666603
1500617889,1500617926,254,89470000160204126347,37,11.775463581085205,24201,24201,0,0,0,0,0,0,0,,,,-81,-81,-81.0,6,4,15598.816615
1501373903,1501373932,254,89470000160204126347,29,11.288581609725952,24201,24201,0,0,0,0,0,0,0,-107,-107,-107.0,-76,-76,-76.0,0,6,35081.503917
1515945727,1515945766,254,89470000160204126347,39,17.672353267669678,24201,24201,0,0,0,0,0,0,0,-91,-91,-91.0,-62,-62,-62.0,16,6,3775.734850087639
1516075345,1516075377,254,89470000160204126347,32,10.920358180999756,24201,24201,0,0,0,0,0,1,0,-93,-93,-93.0,-69,-66,-67.5,4,1,24788.031688874584
1515924119,1515924148,254,89470000160204126347,29,11.132296323776245,24201,24201,0,0,0,0,1,1,0,-111,-110,-110.5,-79,-77,-78.0,10,6,9690.28972796156
1501395485,1501395514,254,89470000160204126347,29,12.026647567749023,24201,24201,0,0,0,0,0,0,0,-84,-84,-84.0,-58,-58,-58.0,6,6,16767.396529
1502821028,1502821054,254,89470000160204126347,26,10.202487468719482,24201,24201,0,0,0,0,0,1,0,-86,-86,-86.0,-59,-56,-59.0,18,1,11681.339427
1500769094,1500769147,254,89470000160204126347,53,10.897705316543579,24201,24201,0,0,0,0,1,0,0,-116,-115,-115.5,-83,-83,-83.0,0,6,12629.795114
1502540249,1502540275,254,89470000160204126347,26,10.42990756034851,24201,24201,0,0,0,0,2,2,0,-100,-99,-99.0,-69,-67,-69.0,12,5,12178.407524
